Month,Day,Hour,Hour_simulation,,"Day_type(0,1)","Building_opening_hours(0,1)","Building_use_intensity(0,1)",External temperture (ºC),Indoor_temperature.FF_θair(ºC) ,,Heating_thermal_load(kW),Cooling_thermal_load(kW),Indoor_temperature.Set-point_θair(ºC) ,,Energy_Heating(kW),Energy_Cooling(kW),Energy_Ventilation(kW),Hot_water(kW),Lighting(kW),Building_background/standby(kW),Others(kW)
Dec,5,5,8117,,1,1,0.77,-3.9,13.92,,28.51,0.00,22.00,,27.71,0.00,0.00,0.61,6.04,6.53,3.76
Dec,5,6,8118,,1,1,0.77,-3.9,13.70,,29.24,0.00,22.00,,28.42,0.00,0.00,0.61,6.04,6.53,3.76
Dec,5,7,8119,,1,1,1.00,-3.3,12.70,,258.86,0.00,22.00,,263.03,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,8,8120,,1,1,1.00,-3.3,12.61,,247.07,0.00,22.00,,250.45,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,9,8121,,1,1,1.00,-2.8,12.46,,241.56,0.00,22.00,,244.58,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,10,8122,,1,1,1.00,-2.2,12.35,,233.46,0.00,22.00,,235.98,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,11,8123,,1,1,1.00,-2.2,12.21,,230.08,0.00,22.00,,232.40,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,12,8124,,1,1,1.00,0,12.37,,204.77,0.00,22.00,,205.76,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,13,8125,,1,1,1.00,1.1,12.47,,186.48,0.00,22.00,,186.68,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,14,8126,,1,1,1.00,3.3,12.95,,143.21,0.00,22.00,,142.11,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,15,8127,,1,1,1.00,1.7,12.70,,158.60,0.00,22.00,,157.87,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,16,8128,,1,1,1.00,0,12.39,,176.38,0.00,22.00,,176.20,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,17,8129,,1,1,1.00,-1.1,12.08,,192.92,0.00,22.00,,193.38,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,18,8130,,1,1,1.00,-2.2,11.76,,207.81,0.00,22.00,,208.94,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,19,8131,,1,1,1.00,-2.8,11.49,,217.95,0.00,22.00,,219.59,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,20,8132,,1,1,1.00,-2.2,11.36,,216.49,0.00,22.00,,218.06,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,21,8133,,1,1,1.00,-2.8,11.10,,225.46,0.00,22.00,,227.51,0.00,14.70,0.80,7.88,6.53,4.91
Dec,5,22,8134,,1,1,0.77,-2.8,11.42,,26.80,0.00,22.00,,26.04,0.00,0.00,0.61,6.04,6.53,3.76
Dec,5,23,8135,,1,1,0.77,-2.8,11.26,,27.51,0.00,22.00,,26.73,0.00,0.00,0.61,6.04,6.53,3.76
Dec,5,24,8136,,1,1,0.77,-3.9,11.02,,29.23,0.00,22.00,,28.42,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,1,8137,,1,1,0.77,-3.9,10.85,,29.86,0.00,22.00,,29.04,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,2,8138,,1,1,0.77,-3.3,10.73,,29.80,0.00,22.00,,28.98,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,3,8139,,1,1,0.77,-2.8,10.62,,29.71,0.00,22.00,,28.89,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,4,8140,,1,1,0.77,-2.8,10.48,,30.02,0.00,22.00,,29.19,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,5,8141,,1,1,0.77,-2.2,10.39,,29.68,0.00,22.00,,28.86,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,6,8142,,1,1,0.77,-2.2,10.26,,29.86,0.00,22.00,,29.04,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,7,8143,,1,1,1.00,-2.2,9.52,,259.19,0.00,22.00,,263.39,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,8,8144,,1,1,1.00,-1.7,9.61,,240.46,0.00,22.00,,243.40,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,9,8145,,1,1,1.00,-1.7,9.50,,237.79,0.00,22.00,,240.57,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,10,8146,,1,1,1.00,-1.7,9.42,,233.88,0.00,22.00,,236.42,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,11,8147,,1,1,1.00,-1.7,9.37,,228.36,0.00,22.00,,230.58,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,12,8148,,1,1,1.00,-1.1,9.40,,217.97,0.00,22.00,,219.62,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,13,8149,,1,1,1.00,-0.6,9.45,,207.66,0.00,22.00,,208.79,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,14,8150,,1,1,1.00,-1.1,9.35,,209.05,0.00,22.00,,210.24,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,15,8151,,1,1,1.00,-1.1,9.27,,209.49,0.00,22.00,,210.71,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,16,8152,,1,1,1.00,-1.1,9.18,,210.94,0.00,22.00,,212.22,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,17,8153,,1,1,1.00,-1.1,9.06,,213.54,0.00,22.00,,214.96,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,18,8154,,1,1,1.00,-0.6,9.03,,210.58,0.00,22.00,,211.85,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,19,8155,,1,1,1.00,-1.7,8.80,,222.18,0.00,22.00,,224.06,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,20,8156,,1,1,1.00,-2.2,8.62,,228.54,0.00,22.00,,230.77,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,21,8157,,1,1,1.00,-3.3,8.37,,240.58,0.00,22.00,,243.53,0.00,14.70,0.80,7.88,6.53,4.91
Dec,6,22,8158,,1,1,0.77,-3.3,8.62,,28.93,0.00,22.00,,28.13,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,23,8159,,1,1,0.77,-4.4,8.42,,30.58,0.00,22.00,,29.74,0.00,0.00,0.61,6.04,6.53,3.76
Dec,6,24,8160,,1,1,0.77,-5,8.24,,31.75,0.00,22.00,,30.89,0.00,0.00,0.61,6.04,6.53,3.76
