Month,Day,Hour,Hour_simulation,Unnamed: 4,"Day_type(0,1)","Building_opening_hours(0,1)","Building_use_intensity(0,1)",External temperture (ºC),Indoor_temperature.FF_θair(ºC) ,Unnamed: 10,Heating_thermal_load(kW),Cooling_thermal_load(kW),Indoor_temperature.Set-point_θair(ºC) ,Unnamed: 14,Energy_Heating(kW),Energy_Cooling(kW),Energy_Ventilation(kW),Hot_water(kW),Lighting(kW),Building_background/standby(kW),Others(kW)
Apr,5,18,2274,,1,1,1.0,8.9,13.04,,22.38,0.0,22.0,,7.11,0.0,14.7,0.8,7.88,6.53,5.07
Apr,5,19,2275,,1,1,1.0,5.0,12.58,,69.59,0.0,22.0,,24.08,0.0,14.7,0.8,7.88,6.53,5.07
Apr,5,20,2276,,1,1,1.0,3.9,12.4,,90.23,0.0,22.0,,31.98,0.0,14.7,0.8,7.88,6.53,5.07
Apr,5,21,2277,,1,1,1.0,1.7,12.06,,120.41,0.0,22.0,,44.84,0.0,14.7,0.8,7.88,6.53,5.07
Apr,5,22,2278,,1,1,0.77,1.1,12.23,,12.94,0.0,22.0,,4.89,0.0,0.0,0.61,6.04,6.53,3.88
Apr,5,23,2279,,1,1,0.77,0.6,12.09,,15.14,0.0,22.0,,5.78,0.0,0.0,0.61,6.04,6.53,3.88
Apr,5,24,2280,,1,1,0.77,0.6,11.98,,16.65,0.0,22.0,,6.36,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,1,2281,,1,1,0.77,2.8,12.06,,15.72,0.0,22.0,,5.71,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,2,2282,,1,1,0.77,2.2,11.95,,17.26,0.0,22.0,,6.35,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,3,2283,,1,1,0.77,2.2,11.87,,18.12,0.0,22.0,,6.67,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,4,2284,,1,1,0.77,1.1,11.71,,19.97,0.0,22.0,,7.54,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,5,2285,,1,1,0.77,0.6,11.58,,21.22,0.0,22.0,,8.11,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,6,2286,,1,1,0.77,0.0,11.43,,22.51,0.0,22.0,,8.72,0.0,0.0,0.61,6.04,6.53,3.88
Apr,6,7,2287,,1,1,1.0,1.7,11.05,,191.02,0.0,22.0,,71.13,0.0,14.7,0.8,7.88,6.53,5.07
