Hour_simulation,External temperture (ºC),Indoor_temperature.FF_θair(ºC),Indoor_temperature.Set-point_θair(ºC),Heating_thermal_load(kW),Cooling_thermal_load(kW)
7635,0,14.07,19.85,0,0
7636,0,13.91,19.62,0,0
7637,0,13.75,19.39,0,0
7638,1.7,13.64,19.22,0,0
7639,1.7,13.13,22,266.37,0
7640,1.7,13.21,22,237.29,0
7641,1.7,13.37,22,206.69,0
7642,2.8,13.42,22,188.34,0
7643,3.3,13.64,22,159.64,0
7644,5,13.8,22,138.83,0
7645,4.4,13.82,22,130.91,0
7646,5.6,14.25,22,94.8,0
7647,2.8,14.16,22,99.66,0
7648,2.8,14.22,22,93.5,0
7649,1.7,13.96,22,110.45,0
7650,2.2,13.91,22,111.08,0
7651,0,13.6,22,129.89,0
7652,-0.6,13.41,22,138.13,0
7653,-0.6,13.27,22,141.91,0
7654,-1.1,13.45,20.78,0,0
7655,-4.4,13.18,20.41,0,0
7656,-5.6,12.93,20.08,0,0
7657,-2.8,12.81,19.87,0,0
7658,-2.8,12.63,19.6,0,0
7659,-2.8,12.45,19.34,0,0
7660,-2.2,12.29,19.09,0,0
7661,-1.7,12.14,18.86,0,0
7662,-2.2,11.96,18.6,0,0
7663,-2.2,11.27,22,328.7,0
7664,0.6,11.62,22,275.4,0
7665,4.4,12.28,22,206.41,0
7666,8.9,13,22,141.18,0
7667,10.6,13.59,22,93.48,0
7668,12.2,14.26,22,45.97,0
7669,13.9,14.88,22,6.99,0
7670,13.9,15.28,22.17,0,0
7671,13.3,15.56,22.31,0,0
7672,10.6,15.53,22.14,0,0
7673,9.4,15.4,22,9,0
7674,5.6,15.05,22,42.32,0
7675,3.9,14.84,22,61.91,0
7676,4.4,14.82,22,65.87,0
7677,3.9,14.7,22,75.59,0
7678,5,14.77,21.46,0,0
7679,5,14.66,21.27,0,0
7680,5,14.56,21.08,0,0
7681,5,14.45,20.9,0,0
7682,7.2,14.41,20.78,0,0
7683,5.6,14.28,20.57,0,0
7684,6.1,14.2,20.42,0,0
7685,6.7,14.13,20.27,0,0
7686,8.9,14.12,20.18,0,0
7687,3.9,13.65,22,197.05,0
7688,2.8,13.67,22,181.23,0
7689,3.9,13.93,22,150.39,0
7690,9.4,14.7,22,87.46,0
7691,12.2,15.29,22,44.27,0
7692,14.4,16.01,22.04,0,0
7693,14.4,16.49,22.39,0,0
7694,15,16.91,22.7,0,49.53
7695,14.4,17.18,22.85,0,60.1
7696,13.3,17.2,22.75,0,53.11
7697,10,16.91,22.34,0,0
7698,8.3,16.75,22.07,0,0
7699,8.3,16.73,22,4.37,0
7700,6.1,16.49,22,28.64,0
7701,5.6,16.38,22,40.91,0
7702,7.8,16.48,21.86,0,0
7703,6.7,16.35,21.67,0,0
7704,7.2,16.26,21.51,0,0
7705,5.6,16.11,21.29,0,0
7706,5,15.97,21.09,0,0
7707,2.2,15.75,20.81,0,0
7708,0.6,15.54,20.54,0,0
7709,-2.2,15.28,20.22,0,0
7710,-2.2,15.08,19.95,0,0
7711,-2.2,14.13,22,240.3,0
7712,0.6,14.42,22,198.84,0
7713,3.3,14.91,22,148.33,0
7714,5.6,15.38,22,105.33,0
7715,6.7,15.82,22,69.84,0
7716,7.8,16.11,22,48.4,0
7717,10,16.73,22,6.73,0
7718,10.6,17.17,22.25,0,0
7719,11.1,17.46,22.44,0,0
7720,10,17.51,22.39,0,0
7721,7.8,17.23,22,0.04,0
7722,5.6,16.97,22,25.63,0
7723,6.7,16.99,22,27.78,0
7724,6.1,16.87,22,39.98,0
7725,5.6,16.75,22,50.71,0
7726,5.6,16.81,21.66,0,0
7727,4.4,16.64,21.44,0,0
7728,5,16.52,21.26,0,0
7729,5.6,16.41,21.09,0,0
7730,6.7,16.32,20.95,0,0
7731,6.7,16.21,20.78,0,0
7732,3.9,16.01,20.53,0,0
7733,5.6,15.93,20.39,0,0
7734,5,15.79,20.2,0,0
7735,3.9,15.26,22,190.95,0
7736,5,15.47,22,160.42,0
7737,6.7,15.92,22,116.42,0
7738,7.8,16.32,22,81.31,0
7739,9.4,16.82,22,42.9,0
7740,10.6,17.35,22,7.25,0
7741,11.7,17.88,22.35,0,0
7742,12.8,18.31,22.69,0,49.05
7743,13.3,18.66,22.95,0,67.59
7744,12.2,18.74,22.94,0,66.9
7745,8.9,18.37,22.48,0,0
7746,7.8,18.21,22.24,0,0
7747,6.1,17.98,22,5.41,0
7748,4.4,17.72,22,29.25,0
7749,4.4,17.59,22,40.42,0
7750,5,17.78,21.88,0,0
7751,3.3,17.57,21.63,0,0
7752,3.9,17.43,21.43,0,0
7753,5,17.31,21.26,0,0
7754,5.6,17.19,21.09,0,0
7755,6.1,17.07,20.93,0,0
7756,5,16.91,20.72,0,0
7757,4.4,16.76,20.52,0,0
7758,3.9,16.6,20.32,0,0
7759,1.7,15.8,22,197.15,0
7760,2.2,16.16,22,154.53,0
7761,8.3,16.95,22,86.01,0
7762,11.1,17.56,22,38.36,0
7763,12.8,18.15,22.03,0,0
7764,14.4,18.73,22.53,0,37.99
7765,14.4,19.14,22.86,0,61.37
7766,15,19.57,23.22,0,86.56
7767,14.4,19.83,23.4,0,99.68
7768,13.3,19.9,23.4,0,99.26
7769,11.1,19.64,23.06,0,75.43
7770,10,19.5,22.86,0,60.77
7771,7.8,19.24,22.52,0,37.16
7772,2.2,18.6,22,13.13,0
7773,5.6,18.75,22,5.79,0
7774,5,18.89,22.23,0,0
7775,5,18.73,22.03,0,0
7776,1.1,18.44,21.71,0,0
7777,0.6,18.22,21.45,0,0
7778,1.1,18.03,21.22,0,0
7779,3.9,17.93,21.07,0,0
7780,3.3,17.75,20.85,0,0
7781,2.2,17.54,20.61,0,0
7782,2.2,17.37,20.4,0,0
7783,2.8,16.65,22,181.98,0
7784,5,17.15,22,129.93,0
7785,8.9,17.72,22,78.77,0
7786,12.2,18.38,22,27.62,0
7787,13.9,18.94,22.16,0,0
7788,13.9,19.37,22.51,0,36.42
7789,15,19.87,22.95,0,67.59
7790,14.4,20.17,23.19,0,84.23
7791,13.9,20.38,23.34,0,95.06
7792,13.3,20.47,23.36,0,96.88
7793,12.2,20.31,23.14,0,81.07
7794,8.3,19.91,22.68,0,48.25
7795,3.9,19.38,22.1,0,0
7796,5,19.32,22,1.35,0
7797,3.3,19.01,22,27.37,0
7798,0.6,19.21,22,0,0
7799,2.8,19.07,21.82,0,0
7800,1.7,18.84,21.56,0,0
7801,2.2,18.66,21.35,0,0
7802,5.6,18.58,21.23,0,0
7803,5,18.41,21.03,0,0
7804,5,18.25,20.84,0,0
7805,5,18.1,20.66,0,0
7806,6.1,17.99,20.51,0,0
7807,6.1,17.47,22,156.41,0
7808,8.3,18,22,104.54,0
7809,13.3,18.7,22,46.19,0
7810,17.8,19.47,22.14,0,0
7811,20,20.24,22.85,0,60.33
7812,21.1,20.82,23.38,0,97.92
7813,21.1,21.37,23.87,0,133.01
7814,19.4,21.67,24,0,150.41
7815,18.9,21.74,24,0,151.45
7816,18.3,21.85,24,0,154.46
7817,17.8,21.85,24,0,149.5
7818,15.6,21.7,23.89,0,134.68
7819,9.4,21.11,23.26,0,89.63
7820,10,21.08,23.19,0,84.23
7821,6.7,20.67,22.74,0,52.39
7822,4.4,20.8,22.97,0,0
7823,5,20.63,22.77,0,0
7824,6.1,20.48,22.6,0,0
7825,4.4,20.26,22.35,0,0
7826,3.9,20.06,22.13,0,0
7827,2.2,19.82,21.86,0,0
7828,0.6,19.56,21.58,0,0
7829,-0.6,19.3,21.29,0,0
7830,0,19.09,21.05,0,0
7831,-0.6,17.94,22,160.09,0
7832,0.6,17.99,22,140.81,0
7833,6.1,18.57,22,86.57,0
7834,8.9,18.9,22,56.26,0
7835,8.3,19.12,22,37.82,0
7836,8.9,19.46,22,12.47,0
7837,8.9,19.75,22.09,0,0
7838,10,20.02,22.3,0,0
7839,10.6,20.22,22.45,0,0
7840,8.9,20.13,22.32,0,0
7841,6.1,19.71,22,9.9,0
7842,3.9,19.37,22,36.66,0
7843,3.3,19.14,22,51.77,0
7844,0.6,18.69,22,80.5,0
7845,-1.7,18.24,22,106.5,0
7846,-2.2,18.74,21.3,0,0
7847,-2.2,18.49,21.02,0,0
7848,-1.7,18.26,20.76,0,0
7849,-1.7,18.03,20.5,0,0
7850,-2.2,17.78,20.22,0,0
7851,-3.3,17.51,19.92,0,0
7852,-5,17.21,19.59,0,0
7853,-5.6,16.93,19.28,0,0
7854,-5.6,16.67,18.99,0,0
7855,-6.1,15.27,22,326.54,0
7856,-6,15.16,22,300.46,0
7857,-5.6,14.98,22,282.29,0
7858,-5,14.96,22,256.25,0
7859,-4.4,14.83,22,240.87,0
7860,-4.4,14.63,22,232.88,0
7861,-3.9,14.53,22,219.3,0
7862,-3.9,14.37,22,212.29,0
7863,-3.9,14.15,22,210.61,0
7864,-3.9,13.95,22,207.91,0
7865,-3.9,13.72,22,207.65,0
7866,-4.4,13.46,22,210.41,0
7867,-5,13.18,22,214.22,0
7868,-5,12.95,22,214.18,0
7869,-6,12.64,22,221.18,0
7870,-5.6,13.09,20.05,0,0
7871,-6.1,12.86,19.73,0,0
7872,-6.1,12.63,19.43,0,0
7873,-6.1,12.41,19.12,0,0
7874,-6.1,12.2,18.82,0,0
7875,-6.1,11.98,18.53,0,0
7876,-6.7,11.75,18.22,0,0
7877,-6.7,11.54,17.92,0,0
7878,-6.7,11.32,17.63,0,0
7879,-7.2,10.27,22,421.31,0
7880,-7.2,10.22,22,385.28,0
7881,-7.2,10.07,22,361.02,0
7882,-6.7,9.94,22,338.91,0
7883,-5.6,10.35,22,281.59,0
7884,-3.9,10.78,22,230.3,0
7885,-3.3,11.06,22,195.78,0
7886,-1.7,11.02,22,188.36,0
7887,-1.7,11.11,22,172.66,0
7888,-1.7,11.15,22,162.35,0
7889,-6.7,10.48,22,203.67,0
7890,-7.8,10.17,22,215.33,0
7891,-7.2,10.01,22,215.04,0
7892,-8.3,9.69,22,225.86,0
7893,-4.4,9.86,22,201.67,0
7894,-7.2,9.98,20.12,0,0
7895,-9.4,9.71,19.72,0,0
7896,-10.6,9.45,19.34,0,0
7897,-11.1,9.2,18.97,0,0
7898,-14.4,8.85,18.5,0,0
7899,-14.4,8.58,18.11,0,0
7900,-13.9,8.32,17.74,0,0
7901,-15.6,8.01,17.31,0,0
7902,-16.1,7.71,16.9,0,0
7903,-16.1,6.24,22,457.5,0
7904,-15.6,6.14,22,457.5,0
7905,-11.1,6.7,22,398.62,0
7906,-8.3,7.15,22,334.92,0
7907,-7.2,7.51,22,285.68,0
7908,-3.9,8.12,22,225.36,0
7909,-2.2,8.61,22,180.52,0
7910,-1.7,8.78,22,163.15,0
7911,-1.7,8.93,22,150.2,0
7912,-3.3,8.84,22,155.17,0
7913,-5.6,8.46,22,181.09,0
7914,-6.7,8.21,22,194.16,0
7915,-7.8,7.94,22,207.08,0
7916,-9.4,7.61,22,223.38,0
7917,-6.1,7.73,22,205.36,0
7918,-6.1,7.93,20.25,0,0
7919,-5.6,7.78,19.95,0,0
7920,-7.8,7.56,19.58,0,0
7921,-6.1,7.43,19.31,0,0
7922,-5,7.31,19.04,0,0
7923,-3.9,7.21,18.8,0,0
7924,-4.4,7.07,18.51,0,0
7925,-4.4,6.94,18.24,0,0
7926,-4.4,6.81,17.97,0,0
7927,-2.2,6.57,22,366.81,0
7928,-1.7,6.75,22,327.28,0
7929,-0.6,7.24,22,270.47,0
7930,1.1,7.77,22,217.6,0
7931,1.7,8.15,22,182.22,0
7932,4.4,8.92,22,123.49,0
7933,5.6,9.5,22,84.75,0
7934,5.6,9.92,22,61.82,0
7935,6.7,10.38,22,38.21,0
7936,6.7,10.61,22,34.13,0
7937,2.8,10.22,22,73.77,0
7938,-0.6,9.88,22,105.18,0
7939,-1.7,9.71,22,121.16,0
7940,-2.8,9.51,22,136.6,0
7941,-3.9,9.3,22,151.57,0
7942,-2.8,9.5,20.87,0,0
7943,-4.4,9.31,20.54,0,0
7944,-5,9.13,20.23,0,0
7945,-5,8.97,19.93,0,0
7946,-3.9,8.84,19.67,0,0
7947,-3.3,8.71,19.41,0,0
7948,-3.9,8.56,19.12,0,0
7949,-1.7,8.48,18.92,0,0
7950,-1.1,8.39,18.7,0,0
7951,-0.6,8.12,22,312.5,0
7952,1.1,8.42,22,269.53,0
7953,3.9,9.1,22,204.75,0
7954,7.8,9.92,22,137.87,0
7955,11.1,10.77,22,75.98,0
7956,12.8,11.56,22,26.15,0
7957,13.9,12.28,22.18,0,0
7958,14.4,12.86,22.56,0,39.53
7959,15,13.36,22.86,0,61.24
7960,12.2,13.41,22.71,0,50.63
7961,7.2,12.98,22.08,0,0
7962,5.6,12.85,22,16.35,0
7963,3.9,12.68,22,39.45,0
7964,4.4,12.7,22,46.45,0
7965,6.1,12.85,22,43.33,0
7966,5,12.64,21.7,0,0
7967,5,12.56,21.51,0,0
7968,3.9,12.44,21.28,0,0
7969,3.3,12.33,21.06,0,0
7970,5,12.28,20.9,0,0
7971,5,12.2,20.72,0,0
7972,5,12.12,20.54,0,0
7973,5.6,12.06,20.37,0,0
7974,6.1,12.01,20.22,0,0
7975,6.1,11.98,22,175.58,0
7976,6.1,12.17,22,153.25,0
7977,8.9,12.88,22,96.65,0
7978,11.7,13.63,22,43.42,0
7979,13.3,14.32,22,0.42,0
7980,12.2,14.75,22.26,0,0
7981,13.3,15.35,22.71,0,50.36
7982,12.2,15.68,22.89,0,63.04
7983,12.2,16,23.05,0,74.92
7984,10,16,22.91,0,64.42
7985,4.4,15.41,22.17,0,0
7986,2.2,15.11,22,18.67,0
7987,2.8,15.06,22,30.29,0
7988,0.6,14.74,22,59.14,0
7989,0.6,14.59,22,71.85,0
7990,-1.1,14.74,21.59,0,0
7991,-1.7,14.54,21.31,0,0
7992,-2.8,14.31,21,0,0
7993,-3.3,14.1,20.7,0,0
7994,-3.3,13.9,20.42,0,0
7995,-2.2,13.73,20.17,0,0
7996,-3.9,13.49,19.85,0,0
7997,-5,13.25,19.54,0,0
7998,-6.1,13,19.21,0,0
7999,-6.1,11.91,22,311.09,0
8000,-4.4,12.02,22,276.4,0
8001,0.6,12.73,22,202.71,0
8002,2.8,13.25,22,152.6,0
8003,4.4,13.76,22,108.1,0
8004,5.6,14.27,22,69.51,0
8005,7.2,14.8,22,33.51,0
8006,6.7,15.09,22,18.97,0
8007,7.8,15.18,22,20.12,0
8008,7.8,15.34,22,16.12,0
8009,6.1,15.12,22,39.8,0
8010,1.1,14.59,22,82.21,0
8011,1.1,14.46,22,91.06,0
8012,1.1,14.33,22,98.71,0
8013,0.6,14.16,22,108.85,0
8014,1.3,14.37,21.19,0,0
8015,2,14.24,20.98,0,0
8016,2.7,14.12,20.78,0,0
8017,3.5,14.02,20.59,0,0
8018,4.2,13.92,20.41,0,0
8019,4.9,13.83,20.25,0,0
8020,5.6,13.76,20.09,0,0
8021,2.8,13.58,19.83,0,0
8022,3.9,13.49,19.67,0,0
8023,5.6,13.33,22,212.02,0
8024,7.2,13.75,22,166.42,0
8025,11.1,14.43,22,107.57,0
8026,15,15.27,22,44.13,0
8027,18.3,16.15,22.19,0,0
8028,20,16.92,22.84,0,60
8029,21.1,17.62,23.42,0,101.21
8030,19.4,18.02,23.7,0,120.63
8031,18.9,18.4,23.96,0,139.32
8032,16.7,18.47,23.92,0,136.51
8033,13.3,18.19,23.52,0,108.38
8034,8.9,17.8,23.03,0,73.13
8035,6.1,17.49,22.61,0,43.41
8036,6.1,17.41,22.42,0,0
8037,4.4,17.16,22.07,0,0
8038,3.3,17.26,22.42,0,0
8039,3.9,17.12,22.22,0,0
8040,2.2,16.91,21.95,0,0
8041,1.7,16.73,21.7,0,0
8042,0.6,16.52,21.43,0,0
8043,-1.1,16.28,21.13,0,0
8044,2.2,16.18,20.98,0,0
8045,0.6,15.97,20.7,0,0
8046,-2.2,15.7,20.38,0,0
8047,2.2,15.14,22,181.67,0
8048,3.3,15.47,22,143.6,0
8049,7.2,16.09,22,89.9,0
8050,10.6,16.76,22,39.15,0
8051,13.9,17.51,22.17,0,0
8052,15.6,18.16,22.72,0,51.04
8053,17.2,18.83,23.3,0,92.21
8054,16.1,19.15,23.52,0,108.11
8055,16.7,19.52,23.81,0,128.31
8056,15,19.61,23.8,0,128.09
8057,11.1,19.21,23.32,0,93.77
8058,11.1,19.19,23.22,0,86.51
8059,6.7,18.74,22.68,0,48.51
8060,4.4,18.42,22.28,0,0
8061,3.3,18.17,22,3.68,0
8062,1.7,18.36,22.35,0,0
8063,0.6,18.13,22.07,0,0
8064,2.8,18,21.89,0,0
8065,3.9,17.86,21.7,0,0
8066,1.7,17.63,21.42,0,0
8067,2.8,17.48,21.22,0,0
8068,1.7,17.27,20.97,0,0
8069,2.8,17.13,20.78,0,0
8070,2.8,16.96,20.57,0,0
8071,1.7,16.16,22,179.13,0
8072,2.2,16.3,22,153.81,0
8073,7.2,16.9,22,98.38,0
8074,10.6,17.51,22,49.02,0
8075,13.3,18.07,22,9.17,0
8076,14.4,18.62,22.35,0,0
8077,13.9,18.94,22.6,0,42.56
8078,14.4,19.32,22.9,0,63.66
8079,15,19.58,23.09,0,77.38
8080,11.7,19.33,22.76,0,54.29
8081,8.9,19.02,22.39,0,0
8082,6.1,18.69,22,1.38,0
8083,6.1,18.58,22,13.81,0
8084,3.9,18.25,22,40.04,0
8085,2.2,17.94,22,62.44,0
8086,2.2,18.23,21.69,0,0
8087,1.1,18.01,21.42,0,0
8088,2.8,17.87,21.24,0,0
8089,2.2,17.68,21,0,0
8090,2.8,17.52,20.8,0,0
8091,2.2,17.33,20.57,0,0
8092,3.3,17.19,20.39,0,0
8093,2.8,17.01,20.18,0,0
8094,1.1,16.79,19.92,0,0
8095,2.8,16.14,22,211.68,0
8096,2.2,16.15,22,191.08,0
8097,8.3,16.97,22,115.42,0
8098,12.2,17.58,22,64.06,0
8099,13.9,18.2,22,17.51,0
8100,15.6,18.75,22.25,0,0
8101,15.6,19.23,22.66,0,47.12
8102,15,19.47,22.83,0,58.93
8103,9.4,19.09,22.38,0,0
8104,6.1,18.73,22,3.13,0
8105,3.3,18.33,22,36.38,0
8106,-0.6,17.78,22,75.65,0
8107,-1.1,17.5,22,91.41,0
8108,-2.8,17.1,22,114.21,0
8109,-2.8,16.84,22,124.47,0
8110,-2.8,17.34,21.14,0,0
8111,-3.3,17.08,20.84,0,0
8112,-2.8,16.86,20.57,0,0
8113,-2.8,16.63,20.29,0,0
8114,-3.3,16.38,20,0,0
8115,-3.9,16.13,19.71,0,0
8116,-3.9,15.9,19.43,0,0
8117,-3.9,15.67,19.15,0,0
8118,-3.9,15.44,18.88,0,0
8119,-3.3,14.39,22,315.88,0
8120,-3.3,14.33,22,288.24,0
8121,-2.8,14.2,22,270.21,0
8122,-2.2,14.1,22,251.68,0
8123,-2.2,13.98,22,238.05,0
8124,0,14.1,22,209.11,0
8125,1.1,14.19,22,185.76,0
8126,3.3,14.63,22,141.1,0
8127,1.7,14.43,22,146.95,0
8128,0,14.18,22,155.74,0
8129,-1.1,13.91,22,165.38,0
8130,-2.2,13.65,22,173.95,0
8131,-2.8,13.41,22,179.46,0
8132,-2.2,13.29,22,176.67,0
8133,-2.8,13.06,22,181.81,0
8134,-2.8,13.36,20.39,0,0
8135,-2.8,13.17,20.11,0,0
8136,-3.9,12.95,19.81,0,0
8137,-3.9,12.75,19.53,0,0
8138,-3.3,12.58,19.27,0,0
8139,-2.8,12.41,19.02,0,0
8140,-2.8,12.23,18.76,0,0
8141,-2.2,12.08,18.53,0,0
8142,-2.2,11.91,18.28,0,0
8143,-2.2,11.22,22,349.47,0
8144,-1.7,11.31,22,311.92,0
8145,-1.7,11.22,22,291.96,0
8146,-1.7,11.15,22,273.09,0
8147,-1.7,11.11,22,254.64,0
8148,-1.1,11.14,22,234.5,0
8149,-0.6,11.18,22,215.71,0
8150,-1.1,11.11,22,207.55,0
8151,-1.1,11.03,22,200.77,0
8152,-1.1,10.95,22,195.96,0
8153,-1.1,10.84,22,193.16,0
8154,-0.6,10.8,22,186.72,0
8155,-1.7,10.6,22,191.66,0
8156,-2.2,10.45,22,193.34,0
8157,-3.3,10.23,22,199.74,0
8158,-3.3,10.41,20.18,0,0
8159,-4.4,10.22,19.87,0,0
8160,-5,10.03,19.56,0,0
8161,-4.4,9.87,19.29,0,0
8162,-5.6,9.67,18.97,0,0
8163,-2.2,9.6,18.79,0,0
8164,-2.2,9.47,18.54,0,0
8165,-2.2,9.33,18.3,0,0
8166,1.1,9.31,18.16,0,0
8167,2.2,9.2,22,330.8,0
8168,2.8,9.45,22,287.52,0
8169,3.3,9.6,22,256.23,0
8170,4.4,9.85,22,221.86,0
8171,5.6,10.09,22,193.1,0
8172,10,10.92,22,124.96,0
8173,3.9,10.63,22,144.89,0
8174,2.8,10.88,22,124.6,0
8175,1.7,10.9,22,122.23,0
8176,1.7,10.91,22,121.41,0
8177,0,10.67,22,138.3,0
8178,0.6,10.66,22,136.96,0
8179,0.6,10.61,22,139.13,0
8180,-0.6,10.43,22,149.46,0
8181,-0.6,10.36,22,151.71,0
8182,-1.7,10.37,20.63,0,0
8183,-2.2,10.21,20.35,0,0
8184,-2.2,10.07,20.09,0,0
8185,-3.3,9.89,19.79,0,0
8186,-3.9,9.72,19.5,0,0
8187,-3.9,9.57,19.22,0,0
8188,-3.9,9.41,18.95,0,0
8189,-4.4,9.24,18.66,0,0
8190,-4.4,9.08,18.39,0,0
8191,-4.4,8.45,22,355.25,0
8192,-4.4,8.49,22,323.72,0
8193,-4.4,8.43,22,304.23,0
8194,-3.3,8.49,22,278.69,0
8195,-2.8,8.6,22,253.44,0
8196,-2.8,8.83,22,221.92,0
8197,-2.8,8.76,22,216.23,0
8198,-2.2,8.93,22,194.57,0
8199,-2.8,8.9,22,189.4,0
8200,-2.8,8.87,22,185.76,0
8201,-3.3,8.7,22,191.71,0
8202,-3.9,8.54,22,196.45,0
8203,-4.4,8.39,22,200.71,0
8204,-5,8.22,22,205.84,0
8205,-6.1,7.98,22,214.67,0
8206,-6.7,8.17,20.11,0,0
8207,-7.2,7.98,19.77,0,0
8208,-8.3,7.77,19.42,0,0
8209,-8.9,7.57,19.07,0,0
8210,-8.3,7.39,18.76,0,0
8211,-8.9,7.19,18.42,0,0
8212,-8.9,7.01,18.09,0,0
8213,-9.4,6.8,17.76,0,0
8214,-9.4,6.62,17.43,0,0
8215,-9.4,5.77,22,446.1,0
8216,-8.3,5.97,22,395.91,0
8217,-5.6,6.32,22,340.66,0
8218,-3.3,6.8,22,283.75,0
8219,-0.6,7.35,22,228.5,0
8220,2.2,8.02,22,171.39,0
8221,4.4,8.55,22,130.91,0
8222,3.9,8.89,22,109.33,0
8223,3.3,9.04,22,102.64,0
8224,1.7,9.04,22,108.41,0
8225,0.6,8.87,22,124.28,0
8226,-1.7,8.63,22,144.35,0
8227,-2.2,8.52,22,152.43,0
8228,-2.2,8.45,22,156.63,0
8229,-2.2,8.38,22,160.27,0
8230,-5,8.31,20.55,0,0
8231,-5.6,8.14,20.22,0,0
8232,-6.7,7.95,19.88,0,0
8233,-7.8,7.74,19.53,0,0
8234,-8.9,7.52,19.17,0,0
8235,-8.9,7.33,18.84,0,0
8236,-8.9,7.14,18.51,0,0
8237,-9.4,6.94,18.17,0,0
8238,-10.6,6.71,17.8,0,0
8239,-9.4,5.89,22,420.47,0
8240,-7.2,6.24,22,362.12,0
8241,-5,6.65,22,306.77,0
8242,-1.7,7.27,22,243.9,0
8243,1.7,7.99,22,181.28,0
8244,3.9,8.67,22,129.21,0
8245,3.3,9.08,22,102.36,0
8246,3.3,9.47,22,79.64,0
8247,2.2,9.65,22,74.28,0
8248,1.1,9.7,22,79.32,0
8249,-1.7,9.33,22,113.13,0
8250,-3.3,9.09,22,133.22,0
8251,-5,8.82,22,153.6,0
8252,-4.4,8.74,22,157.55,0
8253,-5,8.56,22,168.52,0
8254,-5.6,8.72,20.66,0,0
8255,-5.6,8.56,20.34,0,0
8256,-6.1,8.38,20.02,0,0
8257,-5.6,8.23,19.73,0,0
8258,-6.7,8.03,19.39,0,0
8259,-6.1,7.88,19.1,0,0
8260,-5.6,7.74,18.82,0,0
8261,-5.6,7.58,18.53,0,0
8262,-5,7.45,18.26,0,0
8263,-5.6,6.83,22,370.96,0
8264,-5,6.96,22,334.34,0
8265,-3.9,7.03,22,306.26,0
8266,-3.3,7.09,22,282.21,0
8267,-1.1,7.4,22,244.31,0
8268,-1.1,7.75,22,207.28,0
8269,2.2,8.14,22,172.92,0
8270,7.2,9.02,22,107.35,0
8271,8.3,9.22,22,97.52,0
8272,7.2,9.33,22,95.09,0
8273,4.4,9.13,22,115.1,0
8274,3.9,9.14,22,118.16,0
8275,1.7,8.96,22,133.5,0
8276,1.7,8.96,22,134.53,0
8277,-1.1,8.69,22,155.11,0
8278,-2.8,8.62,20.59,0,0
8279,-4.4,8.44,20.26,0,0
8280,-5.6,8.25,19.93,0,0
8281,-6.1,8.08,19.62,0,0
8282,-6.7,7.89,19.29,0,0
8283,-6.1,7.74,19,0,0
8284,-7.8,7.53,18.65,0,0
8285,-7.8,7.35,18.34,0,0
8286,-6.7,7.21,18.06,0,0
8287,-6.7,6.54,22,389.61,0
8288,-5,6.78,22,342.4,0
8289,-0.6,7.36,22,277.25,0
8290,3.3,8.1,22,208.52,0
8291,7.2,8.92,22,142.57,0
8292,8.3,9.43,22,106.59,0
8293,8.3,9.91,22,76.46,0
8294,8.9,10.28,22,57.63,0
8295,8.3,10.56,22,46.78,0
8296,6.7,10.6,22,54.31,0
8297,2.2,10.18,22,93.76,0
8298,1.1,10.06,22,107.17,0
8299,0,9.92,22,120.38,0
8300,-1.7,9.69,22,137.65,0
8301,-2.2,9.56,22,146.63,0
8302,-2.8,9.63,20.8,0,0
8303,-3.3,9.47,20.5,0,0
8304,-3.9,9.3,20.2,0,0
8305,-4.4,9.14,19.9,0,0
8306,-3.9,9,19.63,0,0
8307,-3.9,8.85,19.35,0,0
8308,-3.9,8.7,19.08,0,0
8309,-3.9,8.56,18.8,0,0
8310,-5.6,8.36,18.48,0,0
8311,-6.1,7.63,22,359.48,0
8312,-5,7.86,22,315.81,0
8313,-1.1,8.4,22,255.35,0
8314,2.2,9.05,22,194.75,0
8315,3.9,9.63,22,146.53,0
8316,6.1,10.26,22,99.72,0
8317,6.7,10.72,22,71.01,0
8318,6.7,11.08,22,51.98,0
8319,6.7,11.28,22,46.93,0
8320,3.9,11.12,22,68.15,0
8321,1.7,10.87,22,92.6,0
8322,-0.6,10.6,22,115.34,0
8323,-1.1,10.47,22,125.73,0
8324,-2.2,10.28,22,139.66,0
8325,-3.3,10.06,22,153.34,0
8326,-1.7,10.28,20.84,0,0
8327,-1.7,10.14,20.57,0,0
8328,-3.3,9.96,20.26,0,0
8329,-4.4,9.77,19.94,0,0
8330,-4.4,9.61,19.65,0,0
8331,-5,9.43,19.35,0,0
8332,-5.6,9.24,19.04,0,0
8333,-6.7,9.03,18.72,0,0
8334,-6.7,8.85,18.42,0,0
8335,-5.6,8.15,22,358.83,0
8336,-5,8.26,22,322.73,0
8337,-1.7,8.68,22,270.05,0
8338,2.2,9.33,22,206.66,0
8339,6.1,10.09,22,143.16,0
8340,6.1,10.48,22,113.43,0
8341,6.7,10.98,22,79.75,0
8342,6.7,11.33,22,60.58,0
8343,5.6,11.46,22,58.78,0
8344,4.4,11.49,22,64.17,0
8345,1.1,11.11,22,97.59,0
8346,0,10.95,22,112.1,0
8347,-0.6,10.81,22,122.75,0
8348,-2.8,10.51,22,144.09,0
8349,-3.3,10.34,22,153.83,0
8350,-3.9,10.5,20.76,0,0
8351,-3.9,10.34,20.47,0,0
8352,-3.9,10.17,20.18,0,0
8353,-2.8,10.04,19.93,0,0
